x,y,z,rearZ,mattype,rearMat,Wm2Front,Wm2Back,Back/FrontRatio
0.3309403,-15.66,3.698136,3.684954,a0.0.a0.PVmod.6457,a0.0.a0.PVmod.2310,64.32111,19.94157,0.3100266766746302
-0.1451949,-15.66,4.334367,4.321186,a0.0.a0.PVmod.6457,a0.0.a0.PVmod.2310,64.48931,22.73513,0.35253559798363504
