x,y,z,rearZ,mattype,rearMat,Wm2Front,Wm2Back,Back/FrontRatio
0.3435787,-15.66,3.676964,3.662872,a0.0.a0.PVmod.6457,a0.0.a0.PVmod.2310,68.2552,20.61489,0.30202223387765503
-0.1654147,-15.66,4.287226,4.273135,a0.0.a0.PVmod.6457,a0.0.a0.PVmod.2310,68.43053,23.815046666666664,0.34801277520269763
