x,y,z,rearZ,mattype,rearMat,Wm2Front,Wm2Back,Back/FrontRatio
0.4048674,-15.66,3.167247,3.145309,a0.0.a0.PVmod.6457,a0.0.a0.PVmod.2310,262.4207,47.14703666666667,0.1796613491440177
-0.3875935,-15.66,3.226416,3.204477,a0.0.a0.PVmod.6457,a0.0.a0.PVmod.2310,262.4198,47.437643333333334,0.18076937244811897
